institution_id,institution_name,country_code,country_name,world_region,latitude,longitude,city
I63533367,General Atomics (United States),US,United States,Americas,32.7157096862793,-117.16471862792969,San Diego
I63966007,Massachusetts Institute of Technology,US,United States,Americas,42.375099182128906,-71.1056137084961,Cambridge
I64152125,Zurich University of the Arts,CH,Switzerland,Europe,47.366668701171875,8.550000190734863,Zurich
I65285256,Pontifical Catholic University of Peru,PE,Peru,Americas,-12.043180465698242,-77.02823638916016,Lima
I65837984,Kobe University,JP,Japan,Asia,34.69129943847656,135.18299865722656,Kobe
I66862912,Chalmers University of Technology,SE,Sweden,Europe,57.70716094970703,11.966790199279785,Gothenburg
I66867065,East China Normal University,CN,China,Asia,31.222219467163086,121.45806121826172,Shanghai
I66906201,University of Yamanashi,JP,Japan,Asia,35.6783332824707,138.57305908203125,Kofu
I66943878,De Montfort University,GB,United Kingdom,Europe,52.63859939575195,-1.1316900253295898,Leicester
I66946132,"University of Maryland, College Park",US,United States,Americas,38.98067092895508,-76.93692016601562,College Park
I67031392,Carleton University,CA,Canada,Americas,45.411170959472656,-75.6981201171875,Ottawa
I67311998,European Organization for Nuclear Research,CH,Switzerland,Europe,46.20222091674805,6.145689964294434,Geneva
I67415387,Lancaster University,GB,United Kingdom,Europe,54.04648971557617,-2.799880027770996,Lancaster
I67900169,Chung-Ang University,KR,"Korea, Republic of",,37.504150390625,126.95693969726562,Seoul
I68891433,Indian Institute of Technology Delhi,IN,India,Asia,28.621370315551758,77.21479797363281,New Delhi
I68947357,Université de Strasbourg,FR,France,Europe,48.583919525146484,7.745530128479004,Strasbourg
I68956291,Martin Luther University Halle-Wittenberg,DE,Germany,Europe,51.4815788269043,11.979470252990723,Halle
I69048370,Renaissance Computing Institute,US,United States,Americas,35.91320037841797,-79.05583953857422,Chapel Hill
I69356397,Xi’an Jiaotong-Liverpool University,CN,China,Asia,31.304079055786133,120.59538269042969,Suzhou
I69722833,MAYA Design (United States),US,United States,Americas,40.44082260131836,-80.00463104248047,Pittsburgh
I70768539,École Nationale Supérieure des Mines de Paris,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I70983195,Syracuse University,US,United States,Americas,43.048118591308594,-76.14742279052734,Syracuse
I71270174,Victoria University,AU,Australia,Oceania,-37.81399917602539,144.96331787109375,Melbourne
I71824836,Swiss Federal Laboratories for Materials Science and Technology,CH,Switzerland,Europe,47.397239685058594,8.618720054626465,Dübendorf
I71838634,San Francisco State University,US,United States,Americas,37.77492904663086,-122.41941833496094,San Francisco
I71920554,King Abdullah University of Science and Technology,SA,Saudi Arabia,Asia,21.49011993408203,39.186241149902344,Jeddah
I71966907,University of Northern Colorado,US,United States,Americas,40.423309326171875,-104.7091293334961,Greeley
I72090969,Nokia (United States),US,United States,Americas,32.894039154052734,-96.96580505371094,Coppell
I72816309,Drexel University,US,United States,Americas,39.9523811340332,-75.16361999511719,Philadelphia
I72951846,Washington State University,US,United States,Americas,46.73126983642578,-117.17961883544922,Pullman
I73114660,University of Applied Sciences Kaiserslautern,DE,Germany,Europe,49.45166778564453,7.763888835906982,Kaiserslautern
I74656192,University of Göttingen,DE,Germany,Europe,51.53443145751953,9.932279586791992,Göttingen
I74753095,Ontario College of Art and Design,CA,Canada,Americas,43.70642852783203,-79.39864349365234,Toronto
I74760111,Texas Instruments (United States),US,United States,Americas,32.90925598144531,-96.75105285644531,Dallas
I74775410,Rice University,US,United States,Americas,29.763280868530273,-95.36327362060547,Houston
I74786994,Kitware (United States),US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I74788687,Comenius University Bratislava,SK,Slovakia,Europe,48.14815902709961,17.106740951538086,Bratislava
I74801974,The University of Tokyo,JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo
I74973139,Carnegie Mellon University,US,United States,Americas,40.44062042236328,-79.99588775634766,Pittsburgh
I75027704,University of Tennessee at Knoxville,US,United States,Americas,35.96063995361328,-83.92073822021484,Knoxville
I75059550,Zhejiang Gongshang University,CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I76130692,Zhejiang University,CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I76134821,Medical University of Vienna,AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna
I76198965,Friedrich Schiller University Jena,DE,Germany,Europe,50.92877960205078,11.589900016784668,Jena
I76569877,Southeast University,CN,China,Asia,32.061668395996094,118.77777862548828,Nanjing
I76571253,Imam Abdulrahman Bin Faisal University,SA,Saudi Arabia,Asia,26.434419631958008,50.1032600402832,Dammam
I76835614,University of Missouri,US,United States,Americas,38.95170974731445,-92.33406829833984,Columbia
I78577930,Columbia University,US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I78650965,TU Dresden,DE,Germany,Europe,51.0508918762207,13.738320350646973,Dresden
I7882870,University of Glasgow,GB,United Kingdom,Europe,55.865150451660156,-4.257629871368408,Glasgow
I79272384,"University of Maryland, Baltimore County",US,United States,Americas,39.29037857055664,-76.61219024658203,Baltimore
I79510175,Cardiff University,GB,United Kingdom,Europe,51.47999954223633,-3.180000066757202,Cardiff
I79576946,University of Pennsylvania,US,United States,Americas,39.9523811340332,-75.16361999511719,Philadelphia
I79891267,Singapore Management University,SG,Singapore,Asia,1.2896699905395508,103.85006713867188,Singapore
I80143920,Shandong University of Science and Technology,CN,China,Asia,36.06488037109375,120.38041687011719,Qingdao
I80605987,NOAA Earth System Research Laboratory,US,United States,Americas,40.014991760253906,-105.27055358886719,Boulder
I8078737,Clemson University,US,United States,Americas,34.683441162109375,-82.83737182617188,Clemson
I80850581,Universidade Federal de Uberlândia,BR,Brazil,Americas,-18.918609619140625,-48.2772216796875,Uberlândia
I8087733,University of Tübingen,DE,Germany,Europe,48.52265930175781,9.052220344543457,Tübingen
I81020160,Louisiana State University Health Sciences Center Shreveport,US,United States,Americas,32.525150299072266,-93.75018310546875,Shreveport
I81365321,Old Dominion University,US,United States,Americas,36.84680938720703,-76.28521728515625,Norfolk
I8204097,Ludwig-Maximilians-Universität München,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich
I82495205,University of Alabama in Huntsville,US,United States,Americas,34.73040008544922,-86.5859375,Huntsville
I82514191,Honeywell (United States),US,United States,Americas,35.227088928222656,-80.84313201904297,Charlotte
I82783531,Penn State Milton S. Hershey Medical Center,US,United States,Americas,40.264060974121094,-76.67450714111328,Hershey
I83019370,Eindhoven University of Technology,NL,Netherlands,Europe,51.44083023071289,5.477779865264893,Eindhoven
I83436808,Hankuk University of Foreign Studies,KR,"Korea, Republic of",,37.566001892089844,126.97840118408203,Seoul
I83740829,School of Visual Arts,US,United States,Americas,40.738834381103516,-73.98226928710938,New York
I83816512,University of Genoa,IT,Italy,Europe,44.404781341552734,8.944390296936035,Genoa
I84218800,"University of California, Davis",US,United States,Americas,38.5449104309082,-121.74051666259766,Davis
I84392919,Temple University,US,United States,Americas,39.9523811340332,-75.16361999511719,Philadelphia
I84653119,Academia Sinica,TW,"Taiwan, Province of China",,25.042062759399414,121.61674499511719,Taipei
I848706,Sungkyunkwan University,KR,"Korea, Republic of",,37.566001892089844,126.97840118408203,Seoul
I84884186,Newcastle University,GB,United Kingdom,Europe,54.97328186035156,-1.6139600276947021,Newcastle upon Tyne
I85384741,Heidelberg University,US,United States,Americas,41.116668701171875,-83.16666412353516,Tiffin
I859038795,Virginia Tech,US,United States,Americas,37.22956848144531,-80.4139404296875,Blacksburg
I86122600,Numerical Algorithms Group (United Kingdom),GB,United Kingdom,Europe,51.79310607910156,-1.2743500471115112,Oxford
I861853513,Sapienza University of Rome,IT,Italy,Europe,41.891929626464844,12.511329650878906,Rome
I86501945,University of Delaware,US,United States,Americas,39.683719635009766,-75.7496566772461,Newark
I86519309,The University of Texas at Austin,US,United States,Americas,30.26715087890625,-97.74305725097656,Austin
I865915315,Vrije Universiteit Amsterdam,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam
I867387847,"Associated Universities, Inc.",US,United States,Americas,38.895111083984375,-77.03636932373047,Washington
I86755215,MedStar Health,US,United States,Americas,39.218441009521484,-76.85684967041016,Columbia
I8692664,University of Oklahoma,US,United States,Americas,35.22256851196289,-97.43948364257812,Norman
I86987016,KTH Royal Institute of Technology,SE,Sweden,Europe,59.32938003540039,18.068710327148438,Stockholm
I87097829,University of North Carolina at Asheville,US,United States,Americas,35.61619186401367,-82.5661392211914,Asheville
I87182695,Universidad del Noreste,MX,Mexico,Americas,22.28339958190918,-97.87220001220703,Tampico
I87216513,Michigan State University,US,United States,Americas,42.73698043823242,-84.48387145996094,East Lansing
I87303767,U.S. Army Engineer Research and Development Center,US,United States,Americas,32.3526496887207,-90.87787628173828,Vicksburg
I87354575,National Chengchi University,TW,"Taiwan, Province of China",,25.047760009765625,121.53185272216797,Taipei
I87445476,Xi'an Jiaotong University,CN,China,Asia,34.258331298828125,108.9286117553711,Xi'an
I880747138,Science Applications International Corporation (United States),US,United States,Americas,38.921875,-77.2330322265625,McLean
I88101031,Immersion (United States),US,United States,Americas,37.40412521362305,-121.9443588256836,San Jose
I887064364,University of Amsterdam,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam
I88773910,Intuit (United States),US,United States,Americas,37.43062973022461,-122.0960922241211,Mountain View
I887968799,RWTH Aachen University,DE,Germany,Europe,50.776641845703125,6.0834197998046875,Aachen
I888729015,University of Colorado Colorado Springs,US,United States,Americas,38.83388137817383,-104.82135772705078,Colorado Springs
I889458895,University of Hong Kong,HK,Hong Kong,Asia,22.2783203125,114.17469024658203,Hong Kong
I889804353,Robert Bosch (Germany),DE,Germany,Europe,48.782318115234375,9.177020072937012,Stuttgart
I897549280,Hologic (Germany),DE,Germany,Europe,50.0576286315918,8.334871292114258,Wiesbaden
I89864525,Universität Trier,DE,Germany,Europe,49.75564956665039,6.639349937438965,Trier
I899635006,Université Grenoble Alpes,FR,France,Europe,45.1786994934082,5.762810230255127,Saint-Martin-d'Hères
I901242617,Zimmer Biomet (Switzerland),CH,Switzerland,Europe,47.50027847290039,8.75398063659668,Winterthur
I901403493,NuVasive (United States),US,United States,Americas,32.71453857421875,-117.15837860107422,San Diego
I90727586,Zhejiang University of Finance and Economics,CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I90965887,SUNY Polytechnic Institute,US,United States,Americas,43.10089874267578,-75.23265838623047,Utica
I91045830,Texas A&M University,US,United States,Americas,30.627979278564453,-96.33441162109375,College Station
I91090688,University of Science and Technology Chittagong,BD,Bangladesh,Asia,22.33839988708496,91.83168029785156,Chittagong
I91136226,University of Sheffield,GB,United Kingdom,Europe,53.38296890258789,-1.46589994430542,Sheffield
I91203450,University of Haifa,IL,Israel,Asia,32.81840896606445,34.98849868774414,Haifa
I9146737,University of South Carolina Lancaster,US,United States,Americas,34.737159729003906,-80.78860473632812,Lancaster
I91656880,China Medical University,CN,China,Asia,41.79222106933594,123.43277740478516,Shenyang
I91712215,Saarland University,DE,Germany,Europe,49.23262023925781,7.009819984436035,Saarbrücken
I91807558,National Cheng Kung University,TW,"Taiwan, Province of China",,23.0,120.21666717529297,Tainan City
I921990950,University of Colorado Denver,US,United States,Americas,39.73915100097656,-104.98470306396484,Denver
I92446798,Colorado State University,US,United States,Americas,40.58525848388672,-105.08441925048828,Fort Collins
I92528248,Qatar Foundation,QA,Qatar,Asia,25.285449981689453,51.53096008300781,Doha
I926574661,Leipzig University,DE,Germany,Europe,51.33961868286133,12.37129020690918,Leipzig
I93085520,Silicon Labs (United States),US,United States,Americas,30.26485252380371,-97.74868774414062,Austin
I93860229,Politecnico di Milano,IT,Italy,Europe,45.464271545410156,9.189510345458984,Milan
I94234084,Indian Institute of Technology Kanpur,IN,India,Asia,26.51264762878418,80.23287963867188,Kanpur
I94328231,University of Rio Grande and Rio Grande Community College,US,United States,Americas,38.880279541015625,-82.37666320800781,Rio Grande
I94509681,Technische Universität Braunschweig,DE,Germany,Europe,52.26594161987305,10.526729583740234,Braunschweig
I94624287,University of Twente,NL,Netherlands,Europe,52.21833038330078,6.895830154418945,Enschede
I94626330,University of Bamberg,DE,Germany,Europe,49.89873123168945,10.900670051574707,Bamberg
I94722563,University of Jyväskylä,FI,Finland,Europe,62.24147033691406,25.72088050842285,Jyväskylä
I95457486,"University of California, Berkeley",US,United States,Americas,37.87158966064453,-122.27275085449219,Berkeley
I95674353,UCLouvain,BE,Belgium,Europe,50.66828918457031,4.614429950714111,Louvain-la-Neuve
I95793202,Otto-von-Guericke University Magdeburg,DE,Germany,Europe,52.12773132324219,11.629159927368164,Magdeburg
I9617848,Universitat Politècnica de Catalunya,ES,Spain,Europe,41.388790130615234,2.158989906311035,Barcelona
I97018004,Stanford University,US,United States,Americas,37.424110412597656,-122.16607666015625,Stanford
I9736820,École de Technologie Supérieure,CA,Canada,Americas,45.50883865356445,-73.58780670166016,Montreal
I97429440,University of Wales,GB,United Kingdom,Europe,51.47999954223633,-3.180000066757202,Cardiff
I97750245,Software (Spain),ES,Spain,Europe,40.60102462768555,-3.7155539989471436,Tres Cantos
I98251732,McMaster University,CA,Canada,Americas,43.2501106262207,-79.8496322631836,Hamilton
I98358874,Delft University of Technology,NL,Netherlands,Europe,52.00667190551758,4.355559825897217,Delft
I98381234,University of Oulu,FI,Finland,Europe,65.01235961914062,25.46816062927246,Oulu
I98677209,University of Edinburgh,GB,United Kingdom,Europe,55.95206069946289,-3.1964800357818604,Edinburgh
I99041443,Mississippi State University,US,United States,Americas,33.45048904418945,-88.81961059570312,Starkville
I99043593,Macquarie University,AU,Australia,Oceania,-33.86785125732422,151.2073211669922,Sydney
I99065089,Tsinghua University,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I99464096,KU Leuven,BE,Belgium,Europe,50.87958908081055,4.700930118560791,Leuven
